season,season_type,team,qb_id,qb_name,wr_id,wr_name,targets,receptions,receiving_yards,receiving_tds,epa_total,epa_per_target,success_plays,success_rate,total_air_yards,total_yac_yards,avg_air_yards,avg_yac_per_reception,first_downs,explosive_plays,red_zone_targets,red_zone_tds
2020,POST,LA,00-0034899,J.Wolford,00-0036414,C.Akers,1,1,1.0,0,-0.823641245719045,-0.823641245719045,0,0.0,-1.0,2.0,-1.0,2.0,0.0,0,0,0
2020,POST,BAL,00-0035993,T.Huntley,00-0027902,D.Bryant,1,0,0.0,0,-1.28009226592258,-1.28009226592258,0,0.0,12.0,0.0,12.0,0.0,0.0,0,0,0
2020,POST,BAL,00-0035993,T.Huntley,00-0030663,W.Snead,2,2,7.0,0,-0.33347021881491,-0.166735109407455,1,0.5,6.0,1.0,3.0,0.5,0.0,0,0,0
2020,POST,BAL,00-0035993,T.Huntley,00-0034753,M.Andrews,3,0,0.0,0,-4.13927934906678,-1.37975978302226,0,0.0,28.0,0.0,9.333333333333334,0.0,0.0,0,2,0
2020,POST,BAL,00-0035993,T.Huntley,00-0034975,J.Hill,1,0,0.0,0,-0.490570352703799,-0.490570352703799,0,0.0,-1.0,0.0,-1.0,0.0,0.0,0,1,0
2020,POST,BAL,00-0035993,T.Huntley,00-0035662,M.Brown,2,1,29.0,0,0.6342455229605499,0.31712276148027496,1,0.5,54.0,11.0,27.0,11.0,1.0,1,0,0
2020,POST,BAL,00-0035993,T.Huntley,00-0035703,M.Boykin,1,1,4.0,0,-0.0868285305332393,-0.0868285305332393,0,0.0,4.0,0.0,4.0,0.0,0.0,0,0,0
2020,POST,BAL,00-0035993,T.Huntley,00-0036158,J.Dobbins,3,2,20.0,0,0.657614678144456,0.21920489271481866,2,0.6666666666666666,13.0,9.0,4.333333333333333,4.5,2.0,0,1,0
2020,REG,TB,00-0019596,T.Brady,00-0027029,L.McCoy,18,14,96.0,0,0.379789279412952,0.021099404411830665,6,0.3333333333333333,17.0,99.0,0.9444444444444444,7.071428571428571,3.0,0,4,0
2020,REG,TB,00-0019596,T.Brady,00-0027656,R.Gronkowski,76,44,598.0,6,20.48584790043473,0.26955063026887804,37,0.4868421052631579,825.0,241.0,10.855263157894736,5.4772727272727275,28.0,9,17,5
2020,REG,TB,00-0019596,T.Brady,00-0027793,A.Brown,60,44,473.0,4,24.464576406289417,0.40774294010482365,35,0.5833333333333334,545.0,240.0,9.083333333333334,5.454545454545454,26.0,6,6,1
2020,REG,TB,00-0019596,T.Brady,00-0030465,K.Barner,1,0,0.0,0,1.09104115411174,1.09104115411174,1,1.0,3.0,0.0,3.0,0.0,0.0,0,0,0
2020,REG,TB,00-0019596,T.Brady,00-0031273,C.Brate,34,28,282.0,2,23.42131520512345,0.6888622119153955,23,0.6764705882352942,291.0,71.0,8.558823529411764,2.5357142857142856,17.0,2,4,2
2020,REG,TB,00-0019596,T.Brady,00-0031408,M.Evans,106,66,945.0,12,47.49731256715272,0.44808785440710114,59,0.5566037735849056,1280.0,241.0,12.075471698113208,3.6515151515151514,53.0,18,21,9
2020,REG,TB,00-0019596,T.Brady,00-0033006,J.Mickens,10,7,58.0,0,4.593217787790045,0.4593217787790045,6,0.6,73.0,31.0,7.3,4.428571428571429,6.0,0,1,0
2020,REG,TB,00-0019596,T.Brady,00-0033215,C.Grayson,2,0,0.0,0,-2.60511212074198,-1.30255606037099,0,0.0,71.0,0.0,35.5,0.0,0.0,0,0,0
2020,REG,TB,00-0019596,T.Brady,00-0033421,A.Auclair,1,0,0.0,0,-0.681436180137098,-0.681436180137098,0,0.0,12.0,0.0,12.0,0.0,0.0,0,0,0
2020,REG,TB,00-0019596,T.Brady,00-0033856,L.Fournette,47,36,233.0,0,-1.8479957873565458,-0.03931905930545842,20,0.425531914893617,7.0,235.0,0.14893617021276595,6.527777777777778,9.0,1,9,0
2020,REG,TB,00-0019596,T.Brady,00-0033879,O.Howard,19,11,146.0,2,3.927629019250154,0.2067173168026397,10,0.5263157894736842,226.0,17.0,11.894736842105264,1.5454545454545454,8.0,2,3,1
2020,REG,TB,00-0019596,T.Brady,00-0033921,C.Godwin,82,65,840.0,7,59.01389290071079,0.7196816207403756,56,0.6829268292682927,832.0,280.0,10.146341463414634,4.3076923076923075,43.0,13,9,6
2020,REG,TB,00-0019596,T.Brady,00-0034386,J.Watson,11,7,94.0,0,-12.898699100071086,-1.1726090090973715,6,0.5454545454545454,106.0,19.0,9.636363636363637,2.7142857142857144,5.0,1,0,0
2020,REG,TB,00-0019596,T.Brady,00-0034613,T.Hudson,7,3,41.0,0,0.011744582145287286,0.001677797449326755,3,0.42857142857142855,108.0,12.0,15.428571428571429,4.0,3.0,1,1,0
2020,REG,TB,00-0019596,T.Brady,00-0034816,R.Jones,42,28,165.0,1,-21.51022335488232,-0.5121481751162458,11,0.2619047619047619,37.0,157.0,0.8809523809523809,5.607142857142857,2.0,1,4,0
2020,REG,TB,00-0019596,T.Brady,00-0035298,S.Miller,51,32,494.0,3,15.161623195091584,0.29728672931552125,25,0.49019607843137253,824.0,108.0,16.15686274509804,3.375,20.0,7,4,1
2020,REG,TB,00-0019596,T.Brady,00-0036427,T.Johnson,16,11,134.0,2,8.260807788064598,0.5163004867540374,8,0.5,170.0,36.0,10.625,3.272727272727273,8.0,2,4,2
2020,REG,TB,00-0019596,T.Brady,00-0036450,K.Vaughn,9,5,34.0,1,-2.4089376242180687,-0.2676597360242299,3,0.3333333333333333,23.0,23.0,2.5555555555555554,4.6,2.0,0,2,1
2020,REG,NO,00-0020531,D.Brees,00-0027061,J.Cook,47,29,414.0,5,18.69754471781324,0.3978201003790051,25,0.5319148936170213,538.0,107.0,11.446808510638299,3.689655172413793,20.0,5,12,4
2020,REG,NO,00-0020531,D.Brees,00-0027685,E.Sanders,65,48,569.0,4,25.69846292191226,0.3953609680294194,42,0.6461538461538462,571.0,138.0,8.784615384615385,2.875,29.0,5,11,4
2020,REG,NO,00-0020531,D.Brees,00-0030216,J.Hill,8,6,45.0,1,3.665405745035965,0.45817571812949565,5,0.625,46.0,35.0,5.75,5.833333333333333,4.0,0,1,1
2020,REG,NO,00-0020531,D.Brees,00-0030513,L.Murray,20,17,144.0,1,6.364967377201038,0.31824836886005187,11,0.55,2.0,139.0,0.1,8.176470588235293,7.0,1,5,0
2020,REG,NO,00-0020531,D.Brees,00-0030670,B.Fowler,6,2,11.0,0,-8.024719271488726,-1.3374532119147877,1,0.16666666666666666,47.0,1.0,7.833333333333333,0.5,1.0,0,0,0
2020,REG,NO,00-0020531,D.Brees,00-0031595,M.Burton,3,3,16.0,0,1.043271134782118,0.34775704492737264,2,0.6666666666666666,6.0,10.0,2.0,3.3333333333333335,0.0,0,1,0
2020,REG,NO,00-0020531,D.Brees,00-0032200,T.Montgomery,6,3,27.0,0,-2.394389351422437,-0.39906489190373945,1,0.16666666666666666,10.0,33.0,1.6666666666666667,11.0,1.0,0,1,0
2020,REG,NO,00-0020531,D.Brees,00-0032765,M.Thomas,13,9,83.0,0,1.2669938195031136,0.09746106303870104,7,0.5384615384615384,110.0,22.0,8.461538461538462,2.4444444444444446,5.0,1,3,0
2020,REG,NO,00-0020531,D.Brees,00-0032881,T.Lewis,2,1,5.0,0,-1.183623332995921,-0.5918116664979605,0,0.0,2.0,0.0,1.0,0.0,0.0,0,0,0
2020,REG,NO,00-0020531,D.Brees,00-0033357,T.Hill,13,8,98.0,1,0.3553991703362211,0.027338397718170853,4,0.3076923076923077,91.0,35.0,7.0,4.375,4.0,2,3,1
2020,REG,NO,00-0020531,D.Brees,00-0033382,A.Carr,4,3,27.0,1,2.624678299413061,0.6561695748532652,3,0.75,32.0,11.0,8.0,3.6666666666666665,3.0,0,2,1
2020,REG,NO,00-0020531,D.Brees,00-0033906,A.Kamara,85,67,622.0,5,13.48881426047444,0.1586919324761699,35,0.4117647058823529,19.0,632.0,0.2235294117647059,9.432835820895523,29.0,8,14,4
2020,REG,NO,00-0020531,D.Brees,00-0034765,T.Smith,37,27,330.0,3,19.60061297365738,0.5297462965853346,21,0.5675675675675675,350.0,86.0,9.45945945945946,3.185185185185185,17.0,6,6,3
2020,REG,NO,00-0020531,D.Brees,00-0035215,D.Harris,22,17,170.0,1,9.807143654965323,0.44577925704387833,14,0.6363636363636364,110.0,102.0,5.0,6.0,9.0,1,2,1
2020,REG,NO,00-0020531,D.Brees,00-0035406,L.Humphrey,5,3,46.0,1,-1.9649074470508028,-0.39298148941016053,3,0.6,53.0,10.0,10.6,3.3333333333333335,3.0,0,1,1
2020,REG,NO,00-0020531,D.Brees,00-0036040,J.Johnson,9,3,28.0,0,-5.270002972160863,-0.5855558857956514,2,0.2222222222222222,67.0,15.0,7.444444444444445,5.0,2.0,0,1,0
2020,REG,NO,00-0020531,D.Brees,00-0036219,M.Callaway,26,21,213.0,0,11.136498355946436,0.4283268598440937,18,0.6923076923076923,217.0,58.0,8.346153846153847,2.761904761904762,10.0,1,3,0
2020,REG,NO,00-0020531,D.Brees,00-0036422,A.Trautman,9,8,94.0,1,7.936132799950421,0.8817925333278246,7,0.7777777777777778,60.0,44.0,6.666666666666667,5.5,5.0,1,2,1
2020,REG,ARI,00-0022824,A.Lee,00-0034490,E.Turner,1,1,26.0,0,4.01401143427938,4.01401143427938,1,1.0,14.0,12.0,14.0,12.0,1.0,1,0,0
2020,REG,PIT,00-0022924,B.Roethlisberger,00-0030470,V.McDonald,14,10,66.0,0,-2.6308784698485477,-0.18791989070346768,4,0.2857142857142857,29.0,51.0,2.0714285714285716,5.1,3.0,0,1,0
2020,REG,PIT,00-0022924,B.Roethlisberger,00-0031387,E.Ebron,91,56,558.0,5,3.010805878309652,0.03308577888252365,42,0.46153846153846156,646.0,192.0,7.0989010989010985,3.4285714285714284,30.0,6,20,5
2020,REG,PIT,00-0022924,B.Roethlisberger,00-0033085,J.Hawkins,1,0,0.0,0,-1.08256936987164,-1.08256936987164,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
2020,REG,PIT,00-0022924,B.Roethlisberger,00-0033553,J.Conner,34,29,188.0,0,1.0698274916460455,0.03146551446017781,15,0.4411764705882353,-9.0,207.0,-0.2647058823529412,7.137931034482759,10.0,0,5,0
2020,REG,PIT,00-0022924,B.Roethlisberger,00-0033857,J.Smith-Schuster,121,91,766.0,8,25.033403949669164,0.20688763594767903,71,0.5867768595041323,654.0,382.0,5.404958677685951,4.197802197802198,44.0,12,19,5
2020,REG,PIT,00-0022924,B.Roethlisberger,00-0034331,J.Samuels,14,9,46.0,0,-3.0637966215144834,-0.2188426158224631,5,0.35714285714285715,-3.0,56.0,-0.21428571428571427,6.222222222222222,2.0,0,0,0
2020,REG,PIT,00-0022924,B.Roethlisberger,00-0034407,R.McCloud,20,18,80.0,0,1.452118618995883,0.07260593094979415,9,0.45,-26.0,101.0,-1.3,5.611111111111111,4.0,0,0,0
2020,REG,PIT,00-0022924,B.Roethlisberger,00-0034676,J.Washington,54,30,392.0,5,8.112519381975284,0.1502318404069497,25,0.46296296296296297,662.0,139.0,12.25925925925926,4.633333333333334,19.0,5,7,3
2020,REG,PIT,00-0022924,B.Roethlisberger,00-0035216,D.Johnson,106,65,654.0,5,11.387189557392505,0.10742631657917458,49,0.46226415094339623,790.0,328.0,7.452830188679245,5.046153846153846,36.0,6,9,4
2020,REG,PIT,00-0022924,B.Roethlisberger,00-0035216,Di.Johnson,34,20,173.0,2,-2.412465188233846,-0.07095485847746606,14,0.4117647058823529,247.0,56.0,7.264705882352941,2.8,6.0,2,2,0
2020,REG,PIT,00-0022924,B.Roethlisberger,00-0035217,B.Snell,14,10,61.0,0,-5.010769340122811,-0.3579120957230579,6,0.42857142857142855,-27.0,88.0,-1.9285714285714286,8.8,3.0,0,3,0
2020,REG,PIT,00-0022924,B.Roethlisberger,00-0036326,C.Claypool,99,56,757.0,8,34.85972102327835,0.3521183941745288,46,0.46464646464646464,1224.0,302.0,12.363636363636363,5.392857142857143,35.0,12,15,4
2020,REG,PIT,00-0022924,B.Roethlisberger,00-0036336,A.McFarland,8,5,48.0,0,-1.2701867968426068,-0.15877334960532585,5,0.625,24.0,40.0,3.0,8.0,1.0,0,0,0
2020,REG,IND,00-0022942,P.Rivers,00-0029608,T.Hilton,93,56,762.0,5,29.980862096734352,0.3223748612552081,50,0.5376344086021505,1149.0,194.0,12.35483870967742,3.4642857142857144,42.0,11,10,3
2020,REG,IND,00-0022942,P.Rivers,00-0030181,J.Doyle,33,23,251.0,3,12.010161358676372,0.3639442835962537,21,0.6363636363636364,229.0,91.0,6.9393939393939394,3.9565217391304346,13.0,2,8,3
2020,REG,IND,00-0022942,P.Rivers,00-0030710,T.Burton,47,28,250.0,3,-3.9201984147483535,-0.08340847690953944,24,0.5106382978723404,341.0,87.0,7.25531914893617,3.107142857142857,14.0,1,9,3
2020,REG,IND,00-0022942,P.Rivers,00-0032980,M.Johnson,28,14,255.0,0,8.794779760514759,0.31409927716124136,12,0.42857142857142855,487.0,49.0,17.392857142857142,3.5,11.0,6,1,0
2020,REG,IND,00-0022942,P.Rivers,00-0033217,M.Alie-Cox,39,31,394.0,2,12.752992411871695,0.32699980543260754,24,0.6153846153846154,264.0,182.0,6.769230769230769,5.870967741935484,19.0,6,5,2
2020,REG,IND,00-0022942,P.Rivers,00-0033251,Z.Pascal,72,44,629.0,5,21.678771989918147,0.3010940554155298,36,0.5,772.0,233.0,10.722222222222221,5.295454545454546,29.0,13,15,4
2020,REG,IND,00-0022942,P.Rivers,00-0033951,M.Mack,3,3,30.0,0,1.584533732733686,0.5281779109112287,2,0.6666666666666666,-1.0,31.0,-0.3333333333333333,10.333333333333334,1.0,0,0,0
2020,REG,IND,00-0022942,P.Rivers,00-0034367,N.Hines,75,63,482.0,4,9.385090681806016,0.1251345424240802,35,0.4666666666666667,39.0,470.0,0.52,7.4603174603174605,24.0,2,12,2
2020,REG,IND,00-0022942,P.Rivers,00-0034395,D.Fountain,3,2,23.0,0,0.5846643310505921,0.19488811035019737,2,0.6666666666666666,28.0,0.0,9.333333333333334,0.0,2.0,0,0,0
2020,REG,IND,00-0022942,P.Rivers,00-0034400,J.Wilkins,16,12,105.0,0,-0.8807275724827897,-0.055045473280174353,7,0.4375,-13.0,143.0,-0.8125,11.916666666666666,3.0,2,2,0
2020,REG,IND,00-0022942,P.Rivers,00-0035021,A.Dulin,6,3,53.0,0,1.8435714414226818,0.3072619069037803,3,0.5,31.0,28.0,5.166666666666667,9.333333333333334,2.0,1,0,0
2020,REG,IND,00-0022942,P.Rivers,00-0035639,P.Campbell,9,6,71.0,0,-0.5445356343989352,-0.06050395937765946,4,0.4444444444444444,107.0,18.0,11.88888888888889,3.0,4.0,1,0,0
2020,REG,IND,00-0022942,P.Rivers,00-0035848,D.Harris,10,10,79.0,0,4.228856289701065,0.4228856289701065,6,0.6,16.0,63.0,1.6,6.3,3.0,1,1,0
2020,REG,IND,00-0022942,P.Rivers,00-0036223,J.Taylor,39,36,299.0,1,13.237643447689075,0.33942675506895065,19,0.48717948717948717,-44.0,362.0,-1.1282051282051282,10.055555555555555,12.0,5,5,0
2020,REG,IND,00-0022942,P.Rivers,00-0036252,M.Pittman,56,38,486.0,1,22.925335394097853,0.4093809891803188,31,0.5535714285714286,464.0,275.0,8.285714285714286,7.2368421052631575,21.0,5,9,0
2020,REG,WAS,00-0023436,A.Smith,00-0028411,D.Inman,2,2,13.0,0,0.637935543199999,0.3189677715999995,1,0.5,2.0,11.0,1.0,5.5,0.0,0,0,0
2020,REG,WAS,00-0023436,A.Smith,00-0031260,L.Thomas,42,30,281.0,3,3.2746907197816952,0.07796882666146894,20,0.47619047619047616,277.0,115.0,6.595238095238095,3.8333333333333335,13.0,2,7,3
2020,REG,WAS,00-0023436,A.Smith,00-0032602,J.McKissic,59,38,275.0,0,-12.106766990860722,-0.20519944052306308,27,0.4576271186440678,32.0,275.0,0.5423728813559322,7.2368421052631575,16.0,0,7,0
2020,REG,WAS,00-0023436,A.Smith,00-0032741,P.Barber,2,2,9.0,0,-0.07255560602061495,-0.036277803010307474,1,0.5,0.0,9.0,0.0,4.5,1.0,0,0,0
2020,REG,WAS,00-0023436,A.Smith,00-0034104,C.Sims,26,19,319.0,0,19.990507421795403,0.7688656700690539,15,0.5769230769230769,227.0,188.0,8.73076923076923,9.894736842105264,13.0,6,2,0
2020,REG,WAS,00-0023436,A.Smith,00-0034207,J.Badet,1,0,0.0,0,-0.228880364215001,-0.228880364215001,0,0.0,25.0,0.0,25.0,0.0,0.0,0,0,0
2020,REG,WAS,00-0023436,A.Smith,00-0034510,R.Foster,2,0,0.0,0,-2.064880650432317,-1.0324403252161585,0,0.0,49.0,0.0,24.5,0.0,0.0,0,1,0
2020,REG,WAS,00-0023436,A.Smith,00-0034928,S.Sims,19,15,94.0,1,2.4526079311711717,0.12908462795637746,8,0.42105263157894735,82.0,35.0,4.315789473684211,2.3333333333333335,4.0,1,1,1
2020,REG,WAS,00-0023436,A.Smith,00-0035659,T.McLaurin,52,35,418.0,2,-1.9676729987753971,-0.03783986536106533,26,0.5,500.0,165.0,9.615384615384615,4.714285714285714,18.0,6,4,1
2020,REG,WAS,00-0023436,A.Smith,00-0036142,I.Wright,16,13,113.0,0,4.720757076522479,0.29504731728265493,9,0.5625,47.0,74.0,2.9375,5.6923076923076925,7.0,1,2,0
2020,REG,WAS,00-0023436,A.Smith,00-0036328,A.Gibson,17,14,60.0,0,-4.854062874277587,-0.28553311025162276,7,0.4117647058823529,-9.0,77.0,-0.5294117647058824,5.5,2.0,0,2,0
2020,REG,GB,00-0023459,A.Rodgers,00-0023459,A.Rodgers,1,1,-6.0,0,-1.35517050104681,-1.35517050104681,0,0.0,-4.0,-2.0,-4.0,-2.0,0.0,0,0,0
2020,REG,GB,00-0023459,A.Rodgers,00-0024243,M.Lewis,17,10,107.0,3,3.9134463765658456,0.23020272803328504,8,0.47058823529411764,111.0,57.0,6.529411764705882,5.7,6.0,1,4,3
2020,REG,GB,00-0023459,A.Rodgers,00-0030525,T.Austin,5,5,20.0,0,-0.307193114946131,-0.0614386229892262,3,0.6,-22.0,42.0,-4.4,8.4,1.0,0,1,0
2020,REG,GB,00-0023459,A.Rodgers,00-0031381,D.Adams,149,115,1374.0,18,77.43359819182902,0.5196885784686511,96,0.6442953020134228,1330.0,597.0,8.926174496644295,5.191304347826087,73.0,18,28,14
2020,REG,GB,00-0023459,A.Rodgers,00-0032404,T.Ervin,15,11,84.0,0,2.858416678674982,0.19056111191166547,9,0.6,-15.0,84.0,-1.0,7.636363636363637,6.0,1,1,0
2020,REG,GB,00-0023459,A.Rodgers,00-0033293,A.Jones,63,47,355.0,2,5.729756250330697,0.09094851191001106,30,0.47619047619047616,77.0,365.0,1.2222222222222223,7.76595744680851,15.0,4,10,2
2020,REG,GB,00-0023459,A.Rodgers,00-0033757,R.Tonyan,59,52,586.0,11,43.79369479993514,0.7422660135582227,39,0.6610169491525424,457.0,223.0,7.745762711864407,4.288461538461538,33.0,9,11,7
2020,REG,GB,00-0023459,A.Rodgers,00-0033948,J.Williams,35,31,236.0,1,3.7145939942674873,0.10613125697907107,20,0.5714285714285714,19.0,219.0,0.5428571428571428,7.064516129032258,11.0,1,3,1
2020,REG,GB,00-0023459,A.Rodgers,00-0034272,M.Valdes-Scantling,63,33,690.0,6,29.16033765865725,0.4628625025183691,31,0.49206349206349204,1153.0,241.0,18.3015873015873,7.303030303030303,27.0,10,6,2
2020,REG,GB,00-0023459,A.Rodgers,00-0034279,E.St. Brown,13,7,117.0,1,5.776400765753338,0.44433852044256444,7,0.5384615384615384,157.0,59.0,12.076923076923077,8.428571428571429,6.0,3,0,0
2020,REG,GB,00-0023459,A.Rodgers,00-0034521,A.Lazard,46,33,451.0,3,38.1918016698619,0.8302565580404762,30,0.6521739130434783,458.0,195.0,9.956521739130435,5.909090909090909,23.0,6,6,3
2020,REG,GB,00-0023459,A.Rodgers,00-0035181,D.Shepherd,8,5,46.0,0,0.5665892803226591,0.07082366004033239,3,0.375,120.0,18.0,15.0,3.6,1.0,0,1,0
2020,REG,GB,00-0023459,A.Rodgers,00-0035480,M.Taylor,6,5,66.0,1,7.3359543932954665,1.2226590655492444,5,0.8333333333333334,40.0,47.0,6.666666666666667,9.4,4.0,2,1,1
2020,REG,GB,00-0023459,A.Rodgers,00-0035671,J.Sternberger,15,12,114.0,1,3.342020992023295,0.22280139946821967,7,0.4666666666666667,103.0,66.0,6.866666666666666,5.5,6.0,2,3,1
2020,REG,GB,00-0023459,A.Rodgers,00-0036265,A.Dillon,2,2,21.0,0,1.817737496749035,0.9088687483745175,2,1.0,5.0,16.0,2.5,8.0,1.0,0,1,0
2020,REG,GB,00-0023459,A.Rodgers,00-0036332,J.Deguara,2,1,12.0,0,0.43967515195254203,0.21983757597627102,1,0.5,24.0,11.0,12.0,11.0,1.0,0,0,0
2020,REG,GB,00-0023459,A.Rodgers,00-0036456,D.Dafney,2,2,26.0,1,3.958989807637407,1.9794949038187035,2,1.0,16.0,10.0,8.0,5.0,2.0,0,1,1
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0023682,R.Fitzpatrick,1,1,0.0,0,-1.53161310218275,-1.53161310218275,0,0.0,-4.0,4.0,-4.0,4.0,0.0,0,0,0
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0031547,D.Parker,59,40,526.0,2,22.65254890702304,0.3839415068986956,37,0.6271186440677966,586.0,132.0,9.932203389830509,3.3,29.0,7,2,1
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0032780,J.Howard,1,1,-3.0,0,-1.0240601899568,-1.0240601899568,0,0.0,-4.0,0.0,-4.0,0.0,0.0,0,0,0
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0032791,J.Grant,19,15,146.0,0,3.5256242922861514,0.1855591732782185,12,0.631578947368421,154.0,51.0,8.105263157894736,3.4,9.0,1,1,0
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0032940,D.Washington,5,2,11.0,0,-0.7055556327104571,-0.1411111265420914,2,0.4,1.0,14.0,0.2,7.0,1.0,0,0,0
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0033308,M.Breida,10,9,96.0,0,3.3880325646605356,0.3388032564660536,5,0.5,-1.0,96.0,-0.1,10.666666666666666,5.0,2,0,0
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0033471,I.Ford,31,20,203.0,0,3.740894078085156,0.120674002518876,19,0.6129032258064516,256.0,44.0,8.258064516129032,2.2,14.0,0,2,0
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0033555,M.Hollins,8,5,70.0,0,1.9491344816924558,0.24364181021155698,5,0.625,68.0,16.0,8.5,3.2,2.0,1,1,0
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0033896,A.Shaheen,9,6,65.0,3,6.383582409762316,0.7092869344180351,4,0.4444444444444444,40.0,43.0,4.444444444444445,7.166666666666667,4.0,1,4,3
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0034772,A.Callaway,1,1,7.0,0,0.258213558234274,0.258213558234274,1,1.0,7.0,0.0,7.0,0.0,0.0,0,0,0
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0034798,D.Smythe,8,7,60.0,1,2.1618414717582364,0.27023018396977955,6,0.75,39.0,28.0,4.875,4.0,3.0,0,2,1
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0034829,M.Gesicki,42,24,395.0,3,13.153380310411077,0.3131757216764542,22,0.5238095238095238,494.0,111.0,11.761904761904763,4.625,20.0,6,11,3
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0035310,C.Cox,2,2,9.0,0,0.543198565021157,0.2715992825105785,2,1.0,2.0,7.0,1.0,3.5,1.0,0,0,0
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0035311,M.Gaskin,31,29,245.0,1,10.746950363983409,0.3466758181930132,17,0.5483870967741935,3.0,246.0,0.0967741935483871,8.482758620689655,6.0,1,5,0
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0035342,P.Laird,2,2,9.0,0,-0.019235217012465,-0.0096176085062325,1,0.5,-1.0,10.0,-0.5,5.0,0.0,0,0,0
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0035350,P.Williams,27,12,213.0,3,2.7799104934057666,0.10295964790391728,12,0.4444444444444444,376.0,26.0,13.925925925925926,2.1666666666666665,10.0,5,7,2
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0036020,S.Ahmed,3,3,12.0,0,-0.48256203008349996,-0.1608540100278333,1,0.3333333333333333,0.0,12.0,0.0,4.0,1.0,0,0,0
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0036245,M.Perry,5,3,28.0,0,1.257929387618785,0.251585877523757,3,0.6,27.0,14.0,5.4,4.666666666666667,1.0,0,0,0
2020,REG,MIA,00-0023682,R.Fitzpatrick,00-0036364,L.Bowden,2,1,-1.0,0,-1.450985541450791,-0.7254927707253955,0,0.0,10.0,0.0,5.0,0.0,0.0,0,0,0
2020,REG,BAL,00-0024417,S.Koch,00-0035703,M.Boykin,1,1,15.0,0,3.39332748652669,3.39332748652669,1,1.0,9.0,6.0,9.0,6.0,1.0,0,0,0
2020,REG,TEN,00-0025825,B.Kern,00-0029627,J.Crawford,1,0,0.0,0,-0.947,-0.947,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
2020,REG,TEN,00-0025825,B.Kern,00-0032141,G.Swaim,1,0,0.0,0,-1.87632871506503,-1.87632871506503,0,0.0,18.0,0.0,18.0,0.0,0.0,0,0,0
2020,REG,ATL,00-0026143,M.Ryan,00-0027944,J.Jones,67,51,771.0,3,55.441094423548435,0.8274790212469916,45,0.6716417910447762,726.0,231.0,10.835820895522389,4.529411764705882,36.0,16,10,1
2020,REG,ATL,00-0026143,M.Ryan,00-0028042,L.Stocker,11,7,63.0,0,1.054195458302277,0.09583595075475246,5,0.45454545454545453,21.0,52.0,1.9090909090909092,7.428571428571429,4.0,1,1,0
2020,REG,ATL,00-0026143,M.Ryan,00-0030968,K.Smith,15,11,59.0,0,-2.553450974170119,-0.1702300649446746,4,0.26666666666666666,28.0,44.0,1.8666666666666667,4.0,4.0,0,1,0
2020,REG,ATL,00-0026143,M.Ryan,00-0032241,T.Gurley,35,25,164.0,0,1.2359981352929035,0.035314232436940096,14,0.4,51.0,123.0,1.457142857142857,4.92,7.0,1,0,0
2020,REG,ATL,00-0026143,M.Ryan,00-0032951,L.Treadwell,7,6,49.0,2,3.866599450383581,0.5523713500547973,5,0.7142857142857143,39.0,13.0,5.571428571428571,2.1666666666666665,4.0,0,3,2
2020,REG,ATL,00-0026143,M.Ryan,00-0033567,B.Hill,30,25,199.0,0,3.0377780425116505,0.10125926808372168,14,0.4666666666666667,38.0,162.0,1.2666666666666666,6.48,7.0,2,1,0
2020,REG,ATL,00-0026143,M.Ryan,00-0034132,C.Blake,18,13,141.0,0,1.3524434753030137,0.0751357486279452,7,0.3888888888888889,173.0,26.0,9.61111111111111,2.0,6.0,3,1,0
2020,REG,ATL,00-0026143,M.Ryan,00-0034378,I.Smith,26,17,75.0,0,-12.011110126534023,-0.4619657740974624,8,0.3076923076923077,1.0,81.0,0.038461538461538464,4.764705882352941,3.0,0,8,0
2020,REG,ATL,00-0026143,M.Ryan,00-0034411,R.Gage,109,72,786.0,4,31.428842125081136,0.2883380011475334,59,0.5412844036697247,927.0,281.0,8.504587155963304,3.9027777777777777,50.0,6,17,4
2020,REG,ATL,00-0026143,M.Ryan,00-0034646,B.Powell,18,12,69.0,2,-4.475280727320849,-0.24862670707338047,7,0.3888888888888889,83.0,34.0,4.611111111111111,2.8333333333333335,5.0,0,5,2
